,links,hotel_name,location,distance,count
20,https://www.booking.com/hotel/ph/oyo-181-manila-airport.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=e9da55d35eaa04a2&srepoch=1668773545&all_sr_blocks=509138706_337954255_0_0_0&highlighted_blocks=509138706_337954255_0_0_0&matching_block_id=509138706_337954255_0_0_0&sr_pri_blocks=509138706_337954255_0_0_0__178058&tpi_r=2&from=searchresults#hotelTmpl,Manila Airport Hotel,"Paranaque, Manila",10 km from centre,0
21,https://www.booking.com/hotel/ph/okada-manila.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=e9da55d35eaa04a2&srepoch=1668773545&all_sr_blocks=376026504_120314185_2_2_0&highlighted_blocks=376026504_120314185_2_2_0&matching_block_id=376026504_120314185_2_2_0&sr_pri_blocks=376026504_120314185_2_2_0__1380000&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Okada Manila,"Paranaque, Manila",9 km from centre,0
22,https://www.booking.com/hotel/ph/guijo-suites-makati.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=e9da55d35eaa04a2&srepoch=1668773545&all_sr_blocks=34081301_357564301_0_0_0&highlighted_blocks=34081301_357564301_0_0_0&matching_block_id=34081301_357564301_0_0_0&sr_pri_blocks=34081301_357564301_0_0_0__154693&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Guijo Suites Makati - Quarantine Hotel,"Makati, Manila",4.7 km from centre,0
23,https://www.booking.com/hotel/ph/hop-inn-tomas-morato-quezon-city.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=e9da55d35eaa04a2&srepoch=1668773545&all_sr_blocks=428154501_0_2_0_0&highlighted_blocks=428154501_0_2_0_0&matching_block_id=428154501_0_2_0_0&sr_pri_blocks=428154501_0_2_0_0__2154&tpi_r=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hop Inn Hotel Tomas Morato Quezon City,"Quezon City, Manila",7.2 km from centre,0
24,https://www.booking.com/hotel/ph/cozy-room-in-poblacion-makati-with-balcony.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=e9da55d35eaa04a2&srepoch=1668773545&all_sr_blocks=863224102_354329083_0_0_0&highlighted_blocks=863224102_354329083_0_0_0&matching_block_id=863224102_354329083_0_0_0&sr_pri_blocks=863224102_354329083_0_0_0__278438&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,The Staycation - Serviced Rooms,"Makati, Manila",6.1 km from centre,0
0,https://www.booking.com/hotel/ph/red-planet-binondo.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=266128702_0_2_0_0&highlighted_blocks=266128702_0_2_0_0&matching_block_id=266128702_0_2_0_0&sr_pri_blocks=266128702_0_2_0_0__2288&tpi_r=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Red Planet Manila Binondo,"Binondo, Manila",1 km from centre,1
1,https://www.booking.com/hotel/ph/hop-inn-san-miguel-avenue.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=27&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=785959802_0_2_0_0&highlighted_blocks=785959802_0_2_0_0&matching_block_id=785959802_0_2_0_0&sr_pri_blocks=785959802_0_2_0_0__2486&tpi_r=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hop Inn Ortigas Center Manila,"Pasig, Manila",8.4 km from centre,1
2,https://www.booking.com/hotel/ph/city-garden-grand-makati.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=28&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=111863506_0_2_0_0&highlighted_blocks=111863506_0_2_0_0&matching_block_id=111863506_0_2_0_0&sr_pri_blocks=111863506_0_2_0_0__6258&tpi_r=1&from=searchresults#hotelTmpl,City Garden Grand Hotel,"Makati, Manila",6.1 km from centre,1
3,https://www.booking.com/hotel/ph/reddoorz-plus-chinatown-binondo.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=695770001_285715202_0_0_0&highlighted_blocks=695770001_285715202_0_0_0&matching_block_id=695770001_285715202_0_0_0&sr_pri_blocks=695770001_285715202_0_0_0__103958&tpi_r=2&from=searchresults#hotelTmpl,RedDoorz Plus @ Chinatown Binondo,"Binondo, Manila",1 km from centre,1
4,https://www.booking.com/hotel/ph/cozy-twin-bed-room-w-tv.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=30&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=856603201_362566289_2_0_0&highlighted_blocks=856603201_362566289_2_0_0&matching_block_id=856603201_362566289_2_0_0&sr_pri_blocks=856603201_362566289_2_0_0__80000&tpi_r=2&from=searchresults#hotelTmpl,Pasay Centrale Hotel,"Pasay, Manila",5.9 km from centre,1
5,https://www.booking.com/hotel/ph/novotel-manila-araneta-city-hotel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=133834712_195238699_2_1_0&highlighted_blocks=133834712_195238699_2_1_0&matching_block_id=133834712_195238699_2_1_0&sr_pri_blocks=133834712_195238699_2_1_0__499500&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Novotel Manila Araneta City Hotel - Multiple Use and Staycation Approved,"Quezon City, Manila",8 km from centre,1
6,https://www.booking.com/hotel/ph/hop-inn-makati-avenue-manila.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=237764401_101256532_0_0_0&highlighted_blocks=237764401_101256532_0_0_0&matching_block_id=237764401_101256532_0_0_0&sr_pri_blocks=237764401_101256532_0_0_0__152000&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hop Inn Hotel Makati Avenue Manila,"Makati, Manila",6 km from centre,1
7,https://www.booking.com/hotel/ph/herald-suites-solana.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=25907001_88827946_2_1_0&highlighted_blocks=25907001_88827946_2_1_0&matching_block_id=25907001_88827946_2_1_0&sr_pri_blocks=25907001_88827946_2_1_0__225000&tpi_r=2&from=searchresults#hotelTmpl,Herald Suites Solana - Multiple Use Hotel,"Makati, Manila",5.1 km from centre,1
8,https://www.booking.com/hotel/ph/city-stay-inn-makati-city-hall.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=34&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=169089506_357532443_2_0_0&highlighted_blocks=169089506_357532443_2_0_0&matching_block_id=169089506_357532443_2_0_0&sr_pri_blocks=169089506_357532443_2_0_0__89474&tpi_r=2&from=searchresults#hotelTmpl,OYO 882 City Stay Inns Makati City Hall,"Makati, Manila",5.6 km from centre,1
9,https://www.booking.com/hotel/ph/red-planet-aurora-blvd-quezon-city.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=262187102_105120793_0_0_0&highlighted_blocks=262187102_105120793_0_0_0&matching_block_id=262187102_105120793_0_0_0&sr_pri_blocks=262187102_105120793_0_0_0__129968&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Red Planet Aurora Boulevard,"Quezon City, Manila",8.4 km from centre,1
10,https://www.booking.com/hotel/ph/oriental-zen-suites.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=147302804_222069468_0_0_0&highlighted_blocks=147302804_222069468_0_0_0&matching_block_id=147302804_222069468_0_0_0&sr_pri_blocks=147302804_222069468_0_0_0__144788&tpi_r=2&from=searchresults#hotelTmpl,Oriental Zen Suites,"Santa Cruz, Manila",1.8 km from centre,1
11,https://www.booking.com/hotel/ph/go-hotels-ermita.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=37&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=241141101_0_2_0_0&highlighted_blocks=241141101_0_2_0_0&matching_block_id=241141101_0_2_0_0&sr_pri_blocks=241141101_0_2_0_0__2789&tpi_r=1&from=searchresults#hotelTmpl,"Go Hotels Ermita, Manila","Ermita, Manila",2.3 km from centre,1
12,https://www.booking.com/hotel/ph/fairmont-makati.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=38&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=44757409_275836446_2_41_0&highlighted_blocks=44757409_275836446_2_41_0&matching_block_id=44757409_275836446_2_41_0&sr_pri_blocks=44757409_275836446_2_41_0__828000&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Fairmont Makati,"Makati, Manila",6.6 km from centre,1
13,https://www.booking.com/hotel/ph/airobedz-mckinley.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=39&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=818861401_0_2_0_0&highlighted_blocks=818861401_0_2_0_0&matching_block_id=818861401_0_2_0_0&sr_pri_blocks=818861401_0_2_0_0__1912&tpi_r=1&from=searchresults#hotelTmpl,airobedz MCKINLEY - near SM Aura,"Makati, Manila",10 km from centre,1
14,https://www.booking.com/hotel/ph/unwnd-poblacion.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=628903708_0_2_1_0&highlighted_blocks=628903708_0_2_1_0&matching_block_id=628903708_0_2_1_0&sr_pri_blocks=628903708_0_2_1_0__3012&tpi_r=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,UNWND Boutique Hotel Makati,"Makati, Manila",6.3 km from centre,1
15,https://www.booking.com/hotel/ph/red-planet-manila-mabini.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=41&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=37482701_0_2_0_0&highlighted_blocks=37482701_0_2_0_0&matching_block_id=37482701_0_2_0_0&sr_pri_blocks=37482701_0_2_0_0__2227&tpi_r=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Red Planet Manila Mabini,"Malate, Manila",2.9 km from centre,1
16,https://www.booking.com/hotel/ph/city-garden-makati.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=42&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=28171114_0_2_0_0&highlighted_blocks=28171114_0_2_0_0&matching_block_id=28171114_0_2_0_0&sr_pri_blocks=28171114_0_2_0_0__3966&tpi_r=1&from=searchresults#hotelTmpl,City Garden Hotel Makati,"Makati, Manila",6.1 km from centre,1
17,https://www.booking.com/hotel/ph/oyo-808-mye-tourist-inn.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=43&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=759889602_357534416_2_0_0&highlighted_blocks=759889602_357534416_2_0_0&matching_block_id=759889602_357534416_2_0_0&sr_pri_blocks=759889602_357534416_2_0_0__115237&tpi_r=2&from=searchresults#hotelTmpl,OYO 808 Mye Tourist Inn,"Pasay, Manila",9.9 km from centre,1
18,https://www.booking.com/hotel/ph/holiday-inn-galleria-manila.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=44&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=17388227_94313089_2_2_0&highlighted_blocks=17388227_94313089_2_2_0&matching_block_id=17388227_94313089_2_2_0&sr_pri_blocks=17388227_94313089_2_2_0__380000&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Holiday Inn Manila Galleria, an IHG Hotel - Multiple Use and Staycation Approved","Quezon City, Manila",8.3 km from centre,1
19,https://www.booking.com/hotel/ph/residenciale-boutique-apartments.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=220622901_97984102_0_0_0&highlighted_blocks=220622901_97984102_0_0_0&matching_block_id=220622901_97984102_0_0_0&sr_pri_blocks=220622901_97984102_0_0_0__188496&tpi_r=2&from=searchresults#hotelTmpl,Residenciale Boutique Apartments,"Quezon City, Manila",9.3 km from centre,1
20,https://www.booking.com/hotel/ph/the-heritage-manila.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=46&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=24906109_89003435_2_2_0&highlighted_blocks=24906109_89003435_2_2_0&matching_block_id=24906109_89003435_2_2_0&sr_pri_blocks=24906109_89003435_2_2_0__305000&tpi_r=2&from=searchresults#hotelTmpl,The Heritage Hotel Manila - Multiple Use Hotel,"Pasay, Manila",6.7 km from centre,1
21,https://www.booking.com/hotel/ph/oyo-831-casa-maria.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=787445704_354550152_2_0_0&highlighted_blocks=787445704_354550152_2_0_0&matching_block_id=787445704_354550152_2_0_0&sr_pri_blocks=787445704_354550152_2_0_0__125239&tpi_r=2&from=searchresults#hotelTmpl,OYO 831 Casa Maria,"Paranaque, Manila",7.7 km from centre,1
22,https://www.booking.com/hotel/ph/rooms-r-us-evangelista.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=popularity&srpvid=17e255e5eec30051&srepoch=1668773580&all_sr_blocks=899259602_360632428_2_0_0&highlighted_blocks=899259602_360632428_2_0_0&matching_block_id=899259602_360632428_2_0_0&sr_pri_blocks=899259602_360632428_2_0_0__95000&tpi_r=2&from=searchresults#hotelTmpl,Rooms R Us - Evangelista,"Makati, Manila",6.2 km from centre,1
